date,product,category,region,price,quantity,total
2026-06-29,Gaming Console,Computers,West,500.38,5,2501.88
2026-02-23,Tablet Air,Audio,East,598.48,1,598.48
2026-03-23,Laptop Pro,Gaming,South,1227.97,4,4911.87
2026-06-29,Keyboard Mech,Computers,South,100.7,3,302.09
2026-07-09,External SSD,Computers,East,238.72,1,238.72
2026-06-05,Smart Watch,Electronics,Central,311.42,4,1245.67
2026-07-12,Mouse Pro,Electronics,South,83.4,2,166.8
2026-04-06,Monitor Ultra,Accessories,Central,352.25,1,352.25
2026-05-27,Gaming Console,Gaming,East,470.66,5,2353.28
2026-03-26,Tablet Air,Gaming,West,528.59,5,2642.95
2026-02-20,Mouse Pro,Gaming,Central,82.58,4,330.33
2026-01-26,Laptop Pro,Computers,South,1347.85,5,6739.25
2026-05-04,Smartphone X,Accessories,South,761.97,1,761.97
2026-02-02,External SSD,Gaming,South,224.03,4,896.12
2026-02-28,Mouse Pro,Gaming,West,81.49,4,325.97
2026-03-09,External SSD,Audio,North,199.56,1,199.56
2026-04-28,External SSD,Electronics,East,187.92,2,375.84
2026-05-11,Tablet Air,Audio,South,515.18,3,1545.54
2026-04-11,Mouse Pro,Audio,West,73.3,5,366.48
2026-06-01,Tablet Air,Computers,Central,427.65,5,2138.24
2026-05-02,Gaming Console,Audio,North,385.71,3,1157.14
2026-04-07,Smart Watch,Audio,East,352.31,3,1056.93
2026-07-05,Keyboard Mech,Accessories,East,116.58,1,116.58
2026-04-15,Gaming Console,Accessories,East,444.87,2,889.73
2026-04-01,Smartphone X,Electronics,West,836.0,1,836.0
2026-05-28,Smart Watch,Electronics,West,350.31,3,1050.92
2026-06-27,Smart Watch,Accessories,South,320.92,5,1604.6
2026-02-26,Wireless Earbuds,Accessories,North,144.19,4,576.76
2026-02-16,Laptop Pro,Electronics,North,1258.27,4,5033.09
2026-05-25,Mouse Pro,Accessories,West,71.61,5,358.04
2026-02-03,Gaming Console,Accessories,Central,383.8,2,767.59
2026-04-24,External SSD,Audio,West,221.13,3,663.38
2026-02-06,Gaming Console,Electronics,West,533.0,3,1599.01
2026-01-23,Gaming Console,Accessories,South,467.27,2,934.54
2026-05-28,Keyboard Mech,Computers,East,111.74,3,335.23
2026-04-14,Smartphone X,Accessories,West,683.35,3,2050.06
2026-04-20,External SSD,Audio,West,180.25,3,540.74
2026-06-14,Tablet Air,Electronics,East,518.0,1,518.0
2026-04-22,Wireless Earbuds,Electronics,South,147.43,1,147.43
2026-06-28,Tablet Air,Audio,North,414.27,4,1657.09
2026-03-02,External SSD,Audio,Central,220.87,3,662.6
2026-01-25,Keyboard Mech,Electronics,West,141.14,4,564.56
2026-04-29,Laptop Pro,Gaming,East,1071.41,1,1071.41
2026-01-14,Wireless Earbuds,Computers,Central,137.6,1,137.6
2026-02-22,Smartphone X,Accessories,East,867.87,2,1735.74
2026-04-24,Wireless Earbuds,Audio,West,178.03,4,712.11
2026-05-26,Gaming Console,Gaming,South,534.24,3,1602.71
2026-06-29,External SSD,Accessories,Central,211.34,5,1056.72
2026-07-01,Smartphone X,Audio,Central,690.67,2,1381.34
2026-02-19,Tablet Air,Electronics,Central,478.98,4,1915.9
2026-02-03,Wireless Earbuds,Accessories,East,152.82,3,458.46
2026-03-31,External SSD,Gaming,South,220.07,3,660.2
2026-05-09,Tablet Air,Electronics,North,427.47,2,854.95
2026-03-15,Laptop Pro,Audio,South,1435.24,4,5740.97
2026-05-17,Smart Watch,Accessories,North,334.03,2,668.06
2026-01-21,External SSD,Accessories,Central,224.1,2,448.2
2026-01-29,Smart Watch,Audio,East,249.0,1,249.0
2026-05-31,Monitor Ultra,Computers,North,293.98,2,587.97
2026-03-23,Mouse Pro,Computers,Central,95.28,4,381.11
2026-03-08,Smart Watch,Electronics,Central,311.19,1,311.19
2026-05-29,Keyboard Mech,Gaming,South,127.51,4,510.03
2026-06-19,Gaming Console,Audio,North,397.1,5,1985.5
2026-04-27,Mouse Pro,Electronics,East,66.52,1,66.52
2026-05-15,Monitor Ultra,Audio,South,288.0,5,1440.02
2026-06-16,Smart Watch,Gaming,East,270.46,3,811.37
2026-04-23,Smart Watch,Accessories,West,346.79,4,1387.15
2026-02-19,Gaming Console,Computers,East,372.74,1,372.74
2026-05-02,Gaming Console,Gaming,South,420.98,4,1683.93
2026-05-14,Tablet Air,Accessories,Central,528.68,2,1057.36
2026-04-01,Mouse Pro,Electronics,Central,78.47,1,78.47
2026-07-09,Monitor Ultra,Audio,North,352.67,2,705.34
2026-01-27,Monitor Ultra,Gaming,Central,325.18,2,650.36
2026-05-16,Smart Watch,Accessories,North,272.78,4,1091.11
2026-02-05,Smart Watch,Computers,West,344.87,5,1724.34
2026-07-04,Gaming Console,Electronics,West,457.05,4,1828.21
2026-05-07,Smartphone X,Gaming,South,817.38,1,817.38
2026-03-01,Monitor Ultra,Electronics,North,367.34,2,734.68
2026-02-01,Mouse Pro,Electronics,South,80.93,1,80.93
2026-04-11,Keyboard Mech,Computers,East,102.65,2,205.29
2026-04-21,Keyboard Mech,Gaming,West,138.4,3,415.19
2026-07-08,Gaming Console,Accessories,West,430.69,1,430.69
2026-05-12,Monitor Ultra,Gaming,Central,317.76,3,953.29
2026-03-30,External SSD,Computers,North,184.41,2,368.82
2026-02-05,External SSD,Computers,South,175.27,1,175.27
2026-02-03,Laptop Pro,Computers,East,1130.93,4,4523.71
2026-04-26,Gaming Console,Electronics,North,407.43,4,1629.71
2026-06-19,Tablet Air,Gaming,West,438.61,3,1315.82
2026-05-20,Tablet Air,Electronics,West,440.18,5,2200.92
2026-01-28,Keyboard Mech,Accessories,Central,102.26,3,306.79
2026-03-31,Gaming Console,Electronics,North,512.19,5,2560.94
2026-01-22,External SSD,Computers,West,227.17,3,681.52
2026-03-31,Keyboard Mech,Computers,East,131.97,1,131.97
2026-05-21,Smart Watch,Computers,West,337.46,2,674.91
2026-02-02,Keyboard Mech,Gaming,East,98.7,1,98.7
2026-06-01,Mouse Pro,Audio,West,80.97,5,404.85
2026-05-19,Mouse Pro,Electronics,West,81.62,3,244.85
2026-05-19,Smart Watch,Electronics,South,343.52,4,1374.09
2026-03-26,External SSD,Accessories,North,229.87,2,459.74
2026-02-18,Tablet Air,Accessories,East,467.19,1,467.19
2026-06-12,Keyboard Mech,Computers,North,113.15,4,452.6
2026-01-27,Wireless Earbuds,Accessories,Central,173.9,5,869.52
2026-02-10,Laptop Pro,Computers,South,1023.21,1,1023.21
2026-03-07,Gaming Console,Audio,West,362.88,3,1088.65
2026-01-31,Mouse Pro,Gaming,Central,92.05,5,460.23
2026-04-10,Wireless Earbuds,Electronics,Central,131.15,4,524.58
2026-02-03,Monitor Ultra,Accessories,East,413.07,5,2065.36
2026-04-23,Laptop Pro,Audio,East,1165.96,5,5829.8
2026-05-20,Mouse Pro,Gaming,North,86.21,5,431.06
2026-04-04,Smart Watch,Gaming,North,324.23,1,324.23
2026-04-17,Smart Watch,Accessories,North,261.0,1,261.0
2026-03-19,Gaming Console,Accessories,West,436.02,1,436.02
2026-04-15,Smart Watch,Electronics,West,336.24,1,336.24
2026-07-10,Mouse Pro,Gaming,North,85.2,5,425.99
2026-04-12,Gaming Console,Computers,West,492.91,3,1478.72
2026-04-25,Wireless Earbuds,Audio,West,130.86,2,261.71
2026-01-22,External SSD,Gaming,East,197.72,4,790.87
2026-06-23,Laptop Pro,Computers,West,1058.11,4,4232.46
2026-02-04,Tablet Air,Gaming,North,528.84,4,2115.36
2026-03-17,Keyboard Mech,Audio,East,108.14,3,324.43
2026-02-24,Laptop Pro,Electronics,East,1051.04,4,4204.16
2026-06-20,Laptop Pro,Accessories,West,1118.77,5,5593.85
2026-04-02,Gaming Console,Electronics,North,507.17,4,2028.68
2026-07-11,Monitor Ultra,Computers,North,324.64,2,649.29
2026-06-08,Keyboard Mech,Accessories,North,141.41,2,282.81
2026-05-02,Smartphone X,Accessories,South,750.02,3,2250.07
2026-06-12,Keyboard Mech,Audio,South,138.9,5,694.5
2026-04-23,Gaming Console,Accessories,Central,416.64,4,1666.57
2026-02-05,Laptop Pro,Accessories,West,1320.48,1,1320.48
2026-07-11,Wireless Earbuds,Electronics,East,129.43,3,388.28
2026-02-02,Tablet Air,Accessories,South,582.09,4,2328.36
2026-04-08,External SSD,Computers,East,213.43,5,1067.13
2026-04-11,Gaming Console,Computers,Central,396.39,3,1189.18
2026-05-16,Smart Watch,Gaming,Central,265.75,5,1328.75
2026-05-29,Laptop Pro,Electronics,South,1425.75,4,5703.01
2026-07-06,Smart Watch,Gaming,South,300.71,1,300.71
2026-03-09,Gaming Console,Electronics,South,416.37,2,832.73
2026-01-27,Laptop Pro,Computers,West,978.07,1,978.07
2026-05-10,Tablet Air,Audio,West,486.01,3,1458.04
2026-04-07,Keyboard Mech,Electronics,Central,101.67,2,203.34
2026-03-11,Monitor Ultra,Electronics,West,366.29,5,1831.47
2026-01-21,Monitor Ultra,Gaming,South,378.76,1,378.76
2026-06-07,Monitor Ultra,Audio,South,336.84,2,673.69
2026-07-11,Tablet Air,Accessories,Central,410.92,1,410.92
2026-03-02,Keyboard Mech,Computers,South,126.3,1,126.3
2026-02-02,Keyboard Mech,Computers,West,120.31,4,481.25
2026-02-19,Tablet Air,Accessories,Central,562.1,1,562.1
2026-02-05,Monitor Ultra,Electronics,East,360.0,2,720.0
2026-02-10,Smart Watch,Computers,East,328.89,3,986.66
2026-03-23,Laptop Pro,Gaming,East,1099.31,5,5496.53
2026-01-19,Wireless Earbuds,Accessories,East,140.05,2,280.09
2026-04-02,Tablet Air,Computers,West,541.93,1,541.93
2026-02-19,Smart Watch,Accessories,North,359.67,5,1798.37
2026-04-16,Gaming Console,Audio,Central,410.0,2,820.0
2026-05-30,Tablet Air,Gaming,West,560.73,4,2242.91
2026-07-10,Gaming Console,Electronics,West,464.09,2,928.19
2026-03-18,External SSD,Accessories,West,200.5,2,400.99
2026-06-13,Keyboard Mech,Audio,West,114.66,2,229.32
2026-07-03,Monitor Ultra,Accessories,West,315.48,5,1577.38
2026-04-30,External SSD,Gaming,Central,224.75,4,898.99
2026-02-28,Gaming Console,Accessories,Central,399.63,2,799.26
2026-05-08,Mouse Pro,Gaming,North,92.8,1,92.8
2026-02-27,Gaming Console,Accessories,South,372.72,3,1118.17
2026-01-27,Keyboard Mech,Electronics,South,120.41,4,481.65
2026-04-04,Gaming Console,Gaming,South,522.23,5,2611.16
2026-01-25,Smartphone X,Accessories,West,708.1,4,2832.39
2026-04-16,Gaming Console,Electronics,South,436.51,5,2182.55
2026-06-29,External SSD,Accessories,North,201.57,4,806.26
2026-05-01,Smartphone X,Gaming,South,806.01,4,3224.03
2026-04-03,Keyboard Mech,Audio,West,138.86,2,277.72
2026-02-19,Gaming Console,Accessories,East,510.07,2,1020.14
2026-03-04,Monitor Ultra,Electronics,West,354.7,4,1418.8
2026-04-21,Monitor Ultra,Electronics,West,345.68,4,1382.7
2026-05-11,Monitor Ultra,Electronics,South,297.29,2,594.59
2026-02-17,Monitor Ultra,Accessories,South,379.14,2,758.27
2026-03-12,Smart Watch,Computers,South,277.13,4,1108.51
2026-07-10,Tablet Air,Gaming,South,436.48,5,2182.4
2026-06-23,Keyboard Mech,Gaming,Central,126.88,1,126.88
2026-05-06,Gaming Console,Accessories,West,492.9,2,985.8
2026-01-22,Laptop Pro,Computers,East,1070.3,1,1070.3
2026-04-23,Tablet Air,Accessories,Central,571.43,3,1714.3
2026-04-30,External SSD,Gaming,West,232.07,5,1160.33
2026-03-22,Wireless Earbuds,Electronics,Central,125.11,4,500.44
2026-07-07,Smart Watch,Computers,South,284.57,2,569.15
2026-01-30,Laptop Pro,Gaming,North,1130.53,5,5652.66
2026-06-11,Mouse Pro,Gaming,North,72.82,5,364.1
2026-04-10,Wireless Earbuds,Audio,South,126.26,2,252.53
2026-04-12,Wireless Earbuds,Audio,Central,129.89,1,129.89
2026-03-20,Keyboard Mech,Computers,North,117.14,3,351.43
2026-02-20,Tablet Air,Gaming,South,445.45,4,1781.78
2026-01-27,Gaming Console,Computers,West,500.94,4,2003.78
2026-01-25,Smartphone X,Electronics,Central,648.31,5,3241.53
2026-04-18,Smart Watch,Electronics,East,333.63,3,1000.89
2026-06-10,Mouse Pro,Audio,West,79.45,2,158.9
2026-01-29,Mouse Pro,Audio,West,74.82,5,374.1
2026-05-29,External SSD,Gaming,South,186.48,1,186.48
2026-07-04,Monitor Ultra,Audio,East,403.56,2,807.12
2026-03-14,Monitor Ultra,Gaming,Central,402.69,2,805.38
2026-06-04,Wireless Earbuds,Audio,South,164.8,3,494.39
2026-05-25,Mouse Pro,Electronics,East,88.4,4,353.61
2026-06-02,External SSD,Accessories,South,203.08,5,1015.41
2026-01-26,Wireless Earbuds,Audio,West,132.13,5,660.63
2026-03-04,Wireless Earbuds,Accessories,East,123.29,4,493.18
2026-06-17,Smart Watch,Accessories,North,347.44,2,694.87
2026-01-22,Smart Watch,Audio,West,285.44,5,1427.21
2026-03-17,Mouse Pro,Electronics,North,81.9,1,81.9
2026-02-08,Smartphone X,Computers,North,756.66,4,3026.65
2026-02-24,Keyboard Mech,Electronics,North,142.07,1,142.07
2026-03-12,Keyboard Mech,Gaming,East,121.25,5,606.25
2026-06-22,Wireless Earbuds,Electronics,North,158.17,5,790.87
2026-05-02,Smart Watch,Accessories,Central,324.51,1,324.51
2026-03-31,Tablet Air,Gaming,West,491.64,3,1474.92
2026-05-12,External SSD,Gaming,West,182.32,3,546.96
2026-01-27,Keyboard Mech,Audio,North,136.93,4,547.72
2026-03-21,Tablet Air,Computers,South,449.29,1,449.29
2026-07-04,Laptop Pro,Gaming,North,1133.88,1,1133.88
2026-03-30,Mouse Pro,Electronics,Central,79.41,2,158.82
2026-04-15,External SSD,Audio,North,216.1,3,648.31
2026-02-26,Smart Watch,Audio,West,328.07,4,1312.28
2026-04-14,External SSD,Accessories,West,211.32,5,1056.59
2026-05-24,Smartphone X,Gaming,South,718.26,5,3591.3
2026-05-18,Tablet Air,Audio,South,445.13,2,890.26
2026-01-25,Tablet Air,Gaming,South,448.41,4,1793.66
2026-07-09,Tablet Air,Accessories,East,422.94,3,1268.82
2026-06-11,Gaming Console,Electronics,East,433.67,2,867.34
2026-07-03,Smartphone X,Gaming,Central,648.08,2,1296.16
2026-04-21,Smartphone X,Accessories,South,813.03,4,3252.12
2026-01-22,Mouse Pro,Audio,East,70.61,1,70.61
2026-06-21,Keyboard Mech,Audio,East,103.84,2,207.68
2026-02-22,Smart Watch,Gaming,South,261.76,1,261.76
2026-01-31,Wireless Earbuds,Computers,East,178.84,1,178.84
2026-06-27,Smartphone X,Accessories,East,877.1,3,2631.31
2026-07-03,Gaming Console,Gaming,Central,507.74,4,2030.96
2026-05-31,Keyboard Mech,Electronics,East,132.77,1,132.77
2026-06-19,Laptop Pro,Accessories,East,1203.47,4,4813.88
2026-02-19,Tablet Air,Accessories,East,434.65,4,1738.62
2026-03-16,Wireless Earbuds,Audio,North,143.86,4,575.43
2026-06-20,Mouse Pro,Electronics,South,83.87,1,83.87
2026-01-17,Smartphone X,Audio,North,943.21,4,3772.84
2026-05-24,Smartphone X,Accessories,West,730.51,3,2191.52
2026-06-21,Gaming Console,Audio,North,384.4,4,1537.6
2026-02-19,Monitor Ultra,Electronics,North,316.09,3,948.28
2026-06-28,Tablet Air,Computers,North,550.34,2,1100.68
2026-04-24,Gaming Console,Gaming,Central,495.95,3,1487.85
2026-06-20,Laptop Pro,Audio,East,1364.56,4,5458.24
2026-06-10,Tablet Air,Electronics,North,419.74,2,839.48
2026-03-03,Laptop Pro,Accessories,West,1169.39,1,1169.39
2026-05-27,Keyboard Mech,Electronics,West,133.96,3,401.87
2026-02-03,Laptop Pro,Audio,South,1240.91,4,4963.66
2026-05-01,Gaming Console,Electronics,West,394.88,2,789.76
2026-03-12,Laptop Pro,Electronics,South,1309.99,1,1309.99
2026-01-31,Wireless Earbuds,Audio,North,133.08,4,532.32
2026-03-20,Smart Watch,Electronics,Central,242.67,3,728.0
2026-07-08,Monitor Ultra,Gaming,West,345.85,2,691.7
2026-05-05,Wireless Earbuds,Electronics,West,166.83,2,333.66
2026-03-05,Mouse Pro,Electronics,Central,92.23,1,92.23
2026-05-02,Mouse Pro,Accessories,West,89.46,4,357.83
2026-04-04,Laptop Pro,Gaming,West,1202.81,1,1202.81
2026-03-28,Laptop Pro,Accessories,North,1088.9,5,5444.49
2026-04-13,Monitor Ultra,Audio,Central,349.96,3,1049.89
2026-04-19,Mouse Pro,Accessories,Central,86.73,1,86.73
2026-04-03,Wireless Earbuds,Accessories,Central,129.83,1,129.83
2026-01-19,Laptop Pro,Electronics,West,1033.55,1,1033.55
2026-05-06,Smartphone X,Audio,South,828.08,4,3312.31
2026-02-26,Wireless Earbuds,Gaming,Central,124.83,5,624.15
2026-02-17,Laptop Pro,Accessories,North,1253.87,4,5015.47
2026-02-19,Laptop Pro,Computers,South,1413.44,5,7067.2
2026-07-09,Wireless Earbuds,Gaming,West,152.24,3,456.73
2026-01-16,Smartphone X,Gaming,East,897.78,4,3591.11
2026-05-07,Keyboard Mech,Electronics,East,99.57,2,199.15
2026-06-23,Laptop Pro,Computers,South,1412.72,1,1412.72
2026-03-10,Keyboard Mech,Computers,South,117.38,1,117.38
2026-03-08,Smartphone X,Accessories,East,853.33,1,853.33
2026-06-05,Keyboard Mech,Gaming,East,129.89,2,259.79
2026-01-31,Laptop Pro,Electronics,East,1197.46,2,2394.92
2026-06-12,Smart Watch,Electronics,West,304.73,4,1218.9
2026-06-26,Monitor Ultra,Electronics,North,330.95,3,992.84
2026-02-24,Monitor Ultra,Gaming,East,287.28,3,861.85
2026-01-31,Smart Watch,Electronics,West,316.69,5,1583.44
2026-02-07,Keyboard Mech,Gaming,East,115.65,2,231.3
2026-03-05,Monitor Ultra,Computers,West,299.62,1,299.62
2026-06-24,Tablet Air,Computers,East,452.06,4,1808.23
2026-05-23,Smart Watch,Gaming,Central,349.65,3,1048.96
2026-03-30,Mouse Pro,Audio,Central,64.19,2,128.38
2026-02-09,Laptop Pro,Audio,South,1146.47,4,4585.87
2026-02-08,Smartphone X,Electronics,West,697.74,4,2790.95
2026-05-16,Tablet Air,Audio,South,547.05,1,547.05
2026-03-04,Monitor Ultra,Gaming,West,321.07,4,1284.27
2026-02-06,Mouse Pro,Accessories,South,74.23,2,148.46
2026-05-03,Laptop Pro,Electronics,North,1317.92,2,2635.84
2026-05-15,Smart Watch,Computers,Central,270.08,4,1080.3
2026-03-02,Smart Watch,Gaming,Central,354.76,5,1773.82
2026-04-22,Gaming Console,Computers,North,479.7,4,1918.8
2026-05-06,Smartphone X,Gaming,West,726.81,1,726.81
2026-06-15,Smart Watch,Accessories,Central,301.36,4,1205.44
2026-05-05,Monitor Ultra,Computers,West,284.08,3,852.24
2026-01-23,Monitor Ultra,Gaming,East,290.69,2,581.38
2026-05-24,Mouse Pro,Accessories,East,72.21,3,216.62
2026-06-03,Mouse Pro,Computers,West,77.67,1,77.67
2026-04-04,Laptop Pro,Accessories,East,961.79,5,4808.97
2026-04-18,Gaming Console,Audio,North,538.25,2,1076.49
2026-06-24,External SSD,Accessories,Central,181.39,1,181.39
2026-01-22,Monitor Ultra,Computers,South,282.23,1,282.23
2026-03-14,Monitor Ultra,Electronics,North,405.36,5,2026.79
2026-06-20,Smart Watch,Accessories,East,343.91,4,1375.64
2026-02-01,Monitor Ultra,Electronics,East,388.05,4,1552.21
2026-06-12,External SSD,Electronics,Central,189.45,2,378.9
2026-02-17,Smart Watch,Electronics,East,277.82,2,555.63
2026-04-09,Monitor Ultra,Computers,South,343.97,3,1031.9
2026-04-16,Keyboard Mech,Audio,West,142.07,2,284.13
2026-04-26,Smart Watch,Computers,East,285.5,1,285.5
2026-03-07,Tablet Air,Computers,North,470.26,5,2351.32
2026-03-04,Keyboard Mech,Computers,West,99.36,3,298.08
2026-03-05,Monitor Ultra,Accessories,North,372.93,2,745.86
2026-06-15,External SSD,Gaming,East,209.39,3,628.16
2026-02-08,Tablet Air,Audio,South,523.59,2,1047.19
2026-07-04,Monitor Ultra,Audio,Central,327.11,5,1635.53
2026-02-21,Laptop Pro,Computers,West,1113.84,5,5569.18
2026-06-06,External SSD,Accessories,Central,207.46,2,414.92
2026-02-25,Smart Watch,Gaming,South,305.63,1,305.63
2026-05-16,Laptop Pro,Audio,Central,1288.07,5,6440.33
2026-03-12,Keyboard Mech,Gaming,East,132.56,5,662.81
2026-03-02,Smart Watch,Audio,West,289.09,2,578.17
2026-02-26,Smart Watch,Electronics,West,290.56,3,871.68
2026-04-22,External SSD,Computers,North,221.77,4,887.08
2026-02-23,Tablet Air,Electronics,East,489.89,3,1469.66
2026-04-13,Laptop Pro,Electronics,South,1427.26,1,1427.26
2026-02-22,Laptop Pro,Electronics,North,1376.55,2,2753.09
2026-05-27,Tablet Air,Gaming,West,572.96,1,572.96
2026-05-13,Tablet Air,Audio,West,418.95,3,1256.85
2026-04-28,Wireless Earbuds,Audio,Central,120.96,1,120.96
2026-01-24,External SSD,Electronics,North,184.21,1,184.21
2026-04-15,Mouse Pro,Gaming,Central,87.04,3,261.13
2026-02-12,Wireless Earbuds,Electronics,Central,161.88,2,323.76
2026-04-06,Smartphone X,Electronics,West,758.86,1,758.86
2026-03-21,Gaming Console,Computers,Central,538.05,5,2690.23
2026-02-24,Mouse Pro,Gaming,South,84.66,3,253.98
2026-06-14,Smart Watch,Accessories,North,245.9,4,983.59
2026-02-11,Smartphone X,Gaming,Central,815.25,2,1630.5
2026-03-05,Mouse Pro,Computers,West,80.14,3,240.42
2026-06-18,Smart Watch,Electronics,East,331.32,5,1656.59
2026-01-29,External SSD,Audio,South,225.14,3,675.43
2026-04-28,Tablet Air,Computers,West,416.03,5,2080.15
2026-05-13,Gaming Console,Electronics,North,431.34,2,862.69
2026-06-13,Monitor Ultra,Electronics,North,413.42,4,1653.66
2026-03-06,External SSD,Accessories,North,226.86,3,680.57
2026-02-05,Wireless Earbuds,Gaming,East,131.63,1,131.63
2026-03-25,Tablet Air,Accessories,South,441.93,3,1325.8
2026-04-03,Monitor Ultra,Accessories,South,302.51,3,907.52
2026-06-14,Mouse Pro,Accessories,Central,68.68,1,68.68
2026-01-25,Laptop Pro,Computers,East,1063.79,3,3191.37
2026-01-29,Keyboard Mech,Audio,South,112.45,3,337.36
2026-01-22,External SSD,Computers,South,182.34,2,364.68
2026-06-08,Mouse Pro,Computers,Central,82.97,3,248.91
2026-01-31,Laptop Pro,Audio,East,1349.26,5,6746.31
2026-05-08,External SSD,Audio,East,204.99,1,204.99
2026-03-12,Smart Watch,Computers,East,345.97,4,1383.9
2026-02-08,Monitor Ultra,Electronics,North,324.14,2,648.29
2026-05-23,Tablet Air,Gaming,Central,433.41,3,1300.24
2026-01-31,Tablet Air,Electronics,East,495.91,3,1487.74
2026-06-16,Gaming Console,Gaming,Central,384.28,3,1152.84
2026-07-04,Monitor Ultra,Electronics,West,331.05,1,331.05
2026-03-03,Laptop Pro,Computers,West,1401.57,3,4204.71
2026-06-16,Wireless Earbuds,Electronics,South,172.18,1,172.18
2026-03-17,Smartphone X,Electronics,Central,651.98,5,3259.88
2026-02-22,Mouse Pro,Audio,West,82.45,4,329.8
2026-07-02,External SSD,Gaming,Central,190.58,3,571.73
2026-04-23,Laptop Pro,Computers,West,1321.72,3,3965.15
2026-05-04,Tablet Air,Computers,East,542.51,2,1085.03
2026-02-04,Laptop Pro,Accessories,East,1036.51,4,4146.03
2026-02-28,Wireless Earbuds,Electronics,South,141.68,5,708.4
2026-03-08,External SSD,Computers,South,194.32,3,582.96
2026-03-20,Smart Watch,Audio,West,293.61,4,1174.43
